,Id_tweeet,Fecha,User,Tweet
32,1.58859E+18,2022-11-04 17:42:22+00:00,Grafisoft_ES,"A few torx m2 flat head screws.

It is difficult to find these twisters😓 https://t.co/kop044ly76"
33,1.58858E+18,2022-11-04 17:27:24+00:00,Linguistamamado,"@Jaderlemus1 @Jessieg_B investigates that it is gender flexion before using the SAR as an argument worthy of someone with a flat head.
That's why you have 40 followers in almost 11 years."
34,1.58857E+18,2022-11-04 16:18:52+00:00,Francis61470479,"@Alego20_Sc5 @minorkin1980 @Rockyrulero True, the only thing that changes is your perspective, head down, now, how do you get head down on a flat earth, without taking off your feet from the ground?"
35,1.58857E+18,2022-11-04 16:13:56+00:00,plana_sol,How does that song fly my head 🤯
36,1.58856E+18,2022-11-04 16:11:43+00:00,Absurdecesasaco,@Immaluna7 @anamariguerrer1 Corrector helmet by flat head
37,1.58848E+18,2022-11-04 10:30:03+00:00,ignacio33347463,Maranautics: Blister Shock Phaillips A4 Din 7981 6.3x19mm 6pz https://t.co/5suvy6qu3m https://t.co/n5SCKSMIQW
38,1.58845E+18,2022-11-04 08:34:11+00:00,Hound_Doggo,"@vankozaiki If you have to memorize something flat and flat, I try to recite a fragment, read it aloud, while I record it. Now, while you read, listen to the audio. Your head better relates one thing if you accompany another, this being your voice to the texts."
39,1.58842E+18,2022-11-04 06:36:26+00:00,5xelqlotlainco,@Cap_stu has a flat head like me
40,1.5883E+18,2022-11-03 22:31:07+00:00,casiopeaexpres,@Jrhodespianist is what happens when someone raises the fame to the head. That at the minimum that the lyía ends on the front page.
41,1.58828E+18,2022-11-03 21:18:42+00:00,josepalsina50,"@boye_g that, the earth is flat and unfortunately these people of the JEC have their heads square."
42,1.58826E+18,2022-11-03 19:48:49+00:00,_focs,"Things that would look very good in my head:
- A FLAT CUG ASIN OF THE 2000'S
- A 38 caliber bullet"
43,1.58825E+18,2022-11-03 19:11:42+00:00,MarleneKenobi,"@eduardohp07 @anonymous_jano @luciernagasnluz to see, the plume that is almost certain was not from Moctezuma, belonged to a high rank of priests. In Europe they thought it was another type of thing as a cape and not that it could be in the head, so they exhibit it flat."
44,1.58825E+18,2022-11-03 19:06:56+00:00,AlibiDriver,@Allivacia always flat never ass bigger than my head
45,1.58824E+18,2022-11-03 18:35:24+00:00,micasaestalejos,@NENA706010 Don't you see what flat head it has? Think that the audience is at the same level.
46,1.58823E+18,2022-11-03 18:01:04+00:00,Linguistamamado,@doris_pickling @amorettiodria equal and you are only very flat of the head and do not understand it.
47,1.58815E+18,2022-11-03 12:53:53+00:00,Meroz92252604,"@Stoyaviso the guy: Oh, look ... I see the moon and the sun at the same time, so the earth is flat. My head has exploded, how intelligent that I am now ...
The same type: https://t.co/bywtckman5"
48,1.58814E+18,2022-11-03 11:49:06+00:00,JLRuminado,"The PC that in its DNA does not believe in democracy, cries that one of its tentacles (Cariola) is not at the head of a democratic organ, understand we do not want them !! The well -born Chileans explaining and showing them that the ""land is not flat"" #Vivachile 🇨🇱"
49,1.58811E+18,2022-11-03 09:53:51+00:00,BoixFermi,@Vertele while Mediaset is slave
50,1.58799E+18,2022-11-03 02:08:17+00:00,pauliscf,@Surdeitalia and I have a flat head hahahaha ajajajsj csm ajjaaja
51,1.58798E+18,2022-11-03 01:47:00+00:00,Daelhug1,@Guarelo1978 @Sergiou01329861 What has a wea from Barsa who want me to come out of your bosillo? Vo did I think the employer will pay? If ctm and the earth is flat like your head
52,1.58795E+18,2022-11-02 23:39:28+00:00,JulianaAguilarP,"God, if one day I get the ego to my head to not want to learn from others, take me, I don't want such a flat life."
53,1.58794E+18,2022-11-02 22:40:18+00:00,changotzilla,@Informacosmos The flat heads will say that they are every smaller antennas🙄.
54,1.58791E+18,2022-11-02 21:02:51+00:00,cont_omar,"@Lprolearia @pochogutz is a matter of coherence, but if flat head does not process it. TRUE?"
55,1.58791E+18,2022-11-02 20:47:35+00:00,holsbach_ok,"@quemerizar @la12tuittera @emilianoraddi Nazi disgusting shit, to garbage like you step on his head until flat like a sheet the shell of your mother"
56,1.5879E+18,2022-11-02 20:26:16+00:00,veegaramos__,I want someone to tell me to make another repetition or put more weight but since I do not have to settle for the voice in my head that says that if I do not get another one I will be flat
57,1.5879E+18,2022-11-02 20:08:17+00:00,DanielSam74,@Cayetanaat the earth is round and your flat head
58,1.58789E+18,2022-11-02 19:38:29+00:00,SerpEstricadora,"@Cayetanaat the earth is round, and your head is flat."
59,1.58783E+18,2022-11-02 15:47:22+00:00,PlanaMayorPrens,"The #Chivas DT goes through the head of #chicotecalderon.
Various rumors intensified today when they mentioned that the self -denominated #Var of the #Clubamerica El Chicote will be out of the #herdsagrado and would be bought by #clubsantos, this because he is a controversial and irregular player. https://t.co/yr8m5wia7j"
60,1.58779E+18,2022-11-02 12:36:08+00:00,SrAfrusfrus,"@Kirbyyo3 @blackGenet of nothing, I hope Juanjo Cabeplana pay. Much encouragement @blackgenet"
61,1.58777E+18,2022-11-02 11:22:32+00:00,PezAntonio,"Castellón de la Plana - The Pacma Animalist Party has documented the last bull Embolado de Onda, in Castellón, where a man has been lying unconscious on the ground after receiving four cornadas and a strong trauma in the head.
Neanderthals, Gossos ...
Syr! https://t.co/dnyu7zggnf"
62,1.58769E+18,2022-11-02 06:04:47+00:00,Janyvr_,You have a flat head that fart hahaha
63,1.59E+23,2022-11-02 05:57:19+00:00,XanezuK,@ronin19217435 I do not enter my head that nobody created the theme of the flat earth but seen what was seen with a bug. Anything. 🤷🤦
64,1.58768E+18,2022-11-02 05:22:00+00:00,thepulpmanart,@cry_alexa helloaa! Will you know if I finish @blackgenet harassment by the minimums of the flat head? As an artist I don't like what they do to her
65,1.58767E+18,2022-11-02 05:09:17+00:00,TheParsPlana,"@Badluckbeto ""Let's see, tilt your head back, you will burn a little."""
66,1.58758E+18,2022-11-01 22:44:15+00:00,minhopepino,"Clearly it is not Seokjin, the photo does not have the flat head https://t.co/7me8cafjpn"
67,1.58753E+18,2022-11-01 19:49:16+00:00,rsmahave,@Feetincloud the earth will not be flat but the head of some ... what you have to endure. 🙄💪🏻
68,1.58752E+18,2022-11-01 18:41:46+00:00,DNApolimeraso,@Draughleth there are a thousand uncles a.caballo more dynamic than that bland A titan head of chaos Q in the rest https://t.co/fr3kudyzai
69,1.58751E+18,2022-11-01 18:03:57+00:00,87419982B,@mario_olea1 @diegowainstein to fart to explain to this head of thermos. You must believe that the Earth is flat
70,1.58742E+18,2022-11-01 12:32:15+00:00,Silvittisima,"The Spanish political flat takes the hands to the head by the macho comments of the pijos children of a major school, but hey, when 18 come out in machetes armed, all silent 🤐.
That is the representation we have, they all win the salary dignity. https://t.co/wnfpj2RJZ1"
71,1.58734E+18,2022-11-01 07:20:38+00:00,daaomm,@Aiesbaby___ Flat and with the pillow on top of my head
72,1.58732E+18,2022-11-01 05:36:49+00:00,DSlayer_K,"Kokonoi has dark circles, Eyeliner is missing and it seems that he has not combed in 3 years. Inupi has a flat head and is uglier than hitting a father. Which are the most beautiful characters in the series and you have made them faithful. https://t.co/48gffk5eib"
73,1.58728E+18,2022-11-01 02:51:23+00:00,Urthelion,@Nataliagtzmo none but the earthworms together with my pots but the flat heads must be killed because they are plague unu
74,1.58726E+18,2022-11-01 01:56:23+00:00,Urthelion,@Nataliagtzmo of earth or flat head?
75,1.58723E+18,2022-10-31 23:51:14+00:00,DiegoSa10364659,@JORGEPA18258094 @LADUREALIDAT Your head is flat ...
76,1.58714E+18,2022-10-31 17:54:14+00:00,nnoonooonoo,"@Ivanpayan11 @antnmartnlpez1 It is not possible to reason with these people, they have lost their heads, they live happy in their delusions. They shout that the earth is flat and believe they are right.

According to them, everyone lies and conspires to destroy Akru when the truth is that nobody cares a fuck Akru"
77,1.58713E+18,2022-10-31 17:25:08+00:00,mexicanaamlover,@Clouthiermanuel ok flat head and morbid obese gut! 👏🏼
78,1.5871E+18,2022-10-31 15:23:23+00:00,AlcoleaCuerd,"@Mancarmonap looks like a real owl or great duke! 😍😍
The Real has the strands of the head of V Flat among other differences ..."
79,1.5871E+18,2022-10-31 14:52:13+00:00,Durlockk,Yayo: ... and the flat head to support the glass of wine https://t.co/jkcpj77bmz
80,1.58707E+18,2022-10-31 13:19:00+00:00,pulchrafragilis,@Estoyaviso irrefutable proof that the earth is flat and is full of giant heads with head dishes. Can the elite be watching? https://t.co/smjytvxx3f
81,1.58707E+18,2022-10-31 13:11:40+00:00,chollos_espana,"💥Yotako silicone toilet brush with support, 2 Buddy Buddos Package Wall head with long non -slip handle to clean the bath
🛒 https://t.co/yormwabnrt
✂️Cupón: Fecktyva
✅ 𝗔𝗛𝗢𝗥𝗔: 𝟭𝟭, 𝟰𝟵 €
❌ 𝘈𝘯𝘵𝘦𝘴: € 22.99 https://t.co/mxwnc7Kebq"
82,1.58705E+18,2022-10-31 11:44:57+00:00,topdescuentostg,"💥Yotako silicone toilet brush with support, 2 Buddy Buddos Package Wall head with long non -slip handle to clean the bathroom H ...
🛒 https://t.co/UISR6EZMFP
✂️Cupón: Fecktyva
❌ 𝘈𝘯𝘵𝘦𝘴: € 22.99
✅ 𝗔𝗛𝗢𝗥𝗔: 𝟭𝟭, 𝟰𝟵 €
👁 https://t.co/ayhmzq4gmc https://t.co/tteshnftuq"
83,1.58696E+18,2022-10-31 05:47:41+00:00,Garcia1964Paz,"@Apapell Your head is losing neurons, saying that communism is freedom, it's like saying that the earth is flat, go to shit!"
84,1.58691E+18,2022-10-31 02:18:38+00:00,thepulpmanart,@Elp3nsador Libre Rey All This is because of Joan Cabeza Flat !! He started all this
85,1.58686E+18,2022-10-30 23:25:01+00:00,RedBullKSR,@elsalvador Bukele's guilt say those flat head.
86,1.58685E+18,2022-10-30 22:48:53+00:00,mexicanaamlover,"@Clouthiermanuel @antonioattolini But if Achú Panzón Virote D Toooda Life, so much Q Surely it is already morbid obesity, do you have a flat head D behind, have you checked it? For me there is no brain but bitter bile, you are deformed and nothing to do! Piece d 💩 envious pq @lopezobrador_ is what you will never be!"
87,1.58684E+18,2022-10-30 21:42:37+00:00,spidxrking,"ᅠᅠ
Take said cup on a flat surface. A short Sip Sip, is not a tea fan. However, corners rose to the taste.

            〝Your waist is very thin. NEE. . ~ Are you saying that I am bad in my head? I'm sure you 〞(c)
ㅤㅤ"
88,1.58676E+18,2022-10-30 16:49:42+00:00,wrathintheblood,"@Nilsons92 @roderic13425757 @OLEG_BRZ BRINGS ALUMINUM GOOD in the head, he did not get vaccinated, he believes that the earth is flat, fears at 5g and surely has its windows covered with woods but the very imbécile hahaha is on Twitter"
89,1.58673E+18,2022-10-30 14:46:47+00:00,LarBe84,"@Martinrocksite Martín Sánchez believes herself very smart and is not.
We do not know if the earth is flat or its head.
He believes herself very documented and is a peelle that believes in two pamphlets written by Miguel Bosé.
It will be your bandit lover."
90,1.58664E+18,2022-10-30 09:00:03+00:00,MARA32878216,MARANAUTICA: BLISTER SCREW PLAN PHILLIPS A4 DIN 7981 3.9x38MM 10PZ https://t.co/6ix5cn67a2 https://t.co/fmfn7u5ux
91,1.58659E+18,2022-10-30 05:19:17+00:00,Neo_Xe,"@LFAIRCRA If you look with all the characters of Sonic you can locate the sphere that ends up being his head, with this artwork I find it difficult to see it which makes the face look very flat"
92,1.58655E+18,2022-10-30 03:00:23+00:00,BoxStuff_Az,"@Lentejas_B2 @burgerdemapache @sosaipus is that they fuck, they believe that the government hides us that the earth is flat, I mean because whores would do that?

They are reebe and do not fit in the head that people exist"
93,1.58655E+18,2022-10-30 02:46:51+00:00,H4RUCHIY0_,"ᅠ
His head back, tie unbuttoned after having supported the previous liquor on a flat surface.

Naughty fingers wandered up to the lobe of his ear, the same one that caressed and pinched with desire.
           
Was it really a Haitani if ​​he looked so helpless?
ㅤㅤ"
94,1.58648E+18,2022-10-29 21:51:28+00:00,thepulpmanart,@Blackgenet @visifuz that lacra and hurts that a guy like Joan flat head speaks of cultural battle and make more zalseo than anything else! It is a complete blood sucks
95,1.58647E+18,2022-10-29 21:39:44+00:00,uhgood_lu,"I overcame the concert I was not and finally I could sit down to read people, if this is not a triumph of life then the earth is flat as the head of the civil teacher https://t.co/ovjdsmwpiz"
96,1.58647E+18,2022-10-29 21:26:33+00:00,MarioFredes,"@Luisrob38623810 @geovanni_bello to shut up, hollow and flat head."
97,1.58642E+18,2022-10-29 18:04:10+00:00,PlushError,"I remain disappointed with this, it would be as cool if the head was flat and 100% as the sprite but in its place they made a generic boring human half https://t.co/kykc4pwag5"
98,1.58638E+18,2022-10-29 15:30:58+00:00,JoseIgn32512995,"@ar3alwills @JuJupavito @johan305 @MedinaFut @JJoseulanto13 Don't know another thing that insult another cabezaplana , you are less than a monkey."
99,1.58637E+18,2022-10-29 14:52:46+00:00,Kpcha,"@Elias_Cabeza Brief will be your chuleo to Chavismo, and the communal boards of @PSUV of the Altos Mirandinos are aware that you are an original scualido disguised as Chavista to obtain benefits. You are an undesirable on both sides of politics, you are a mercenary with flat rate."
100,1.58634E+18,2022-10-29 13:07:19+00:00,DonReaIidad,"@PAISITA29170538 @lapsus31 @lexiliado @benderofuscado I think you have made a mess. Today they want to make us believe that everything is respectable. If for example you think that the earth is flat I will not respect it, I will think that you are subnormal, but I will defend that you can say, I will tolerate it and I will not open your head for thinking about it"
101,1.58622E+18,2022-10-29 04:57:53+00:00,ArizZPersonaje,"@Marioliva4 denialists, no doubt. Those of the flat head are not dangerous, the denialists do."
102,1.58617E+18,2022-10-29 01:21:33+00:00,Alego20_sc5,"The flat earth is evident even for our natural senses.
We never crouch our heads to see the horizon ...
The torizon line will be at the level of our eyes. https://t.co/arxlNFRD7D"
103,1.5861E+18,2022-10-28 21:09:55+00:00,Girontana1,"Piba ideal for kids😍:
That measure 1 meter so that it reaches to suck the stand stop
Without teeth not to scrape the chota's head when you suck it
Big ears to pill her forward and back when you hit her face
Flat head to support the glass of wine"
104,1.5861E+18,2022-10-28 21:04:30+00:00,sukarra2,@Alego20_Sc5 hahaha are you one of those of the flat earth and aluminum in the head? What happens in this country that are not studying you in the Faculty for being the lost link.
105,1.58609E+18,2022-10-28 20:28:04+00:00,apelldecharly,It is literally that Yayo joke about the perfect woman among other things had to have flat head to support the glass of wine jsjdks https://t.co/fh1ciatga0
106,1.58608E+18,2022-10-28 19:19:44+00:00,cgdm01,"@dejanirasilveir These conspiracy are bad in the head. Well, if there are almost 10 million people who believe that the earth is flat, that these enemies of reason can be expected."
107,1.58606E+18,2022-10-28 18:18:00+00:00,SpencerHRH96,"@CARLOSINDREAMS @ELFLACOJOE @alego20_SC5 It says the one who believes in the flat earth? Do you get the Freemasonry in everything and do you think the big thing? Oh and do you give wings to this Christian fanatica scoria?
 If you even want to report to make your title revoke you. That poor head has nothing."
108,1.58602E+18,2022-10-28 15:37:51+00:00,river1fafab,"@esgus_ is silicone, the jellyfish only retains their body especially the head when they are inside the water, you are removed from water there are practically more than 50% flat."
109,1.58598E+18,2022-10-28 12:45:52+00:00,ToctoLeon,"@Germananda hahahahahahahahaha is great, I would never have thought about it, the flat head hahaha"
110,1.58597E+18,2022-10-28 12:10:14+00:00,GoodScreenshots,"@Saselandia Oh, how handsome Elon. Oh stroke your nipples. Make him a little mamad ... mmm if rich. How handsome Elon, just to see him and his millions put me Eh Sasel? How handsome it is, how handsome you are with that calvita mmmm I want to launch it until you have a flat head! Capitalismoooo"
111,1.58596E+18,2022-10-28 11:53:19+00:00,mourgues_p,"@Aldoduqueantos Hollow heads believe that the earth is flat and that nature should make all men equal. They do not produce anything, destroy the works of which they work, they aspire to the richness of which forged it by raising ""her"" rights while trampling those of others."
112,1.58596E+18,2022-10-28 11:45:25+00:00,fjmm64,@Elias_cabeza #With reason you are so flat tasting a first -pir traitor that supports Nicolás Maduros!
113,1.58596E+18,2022-10-28 11:36:42+00:00,348379777m,With that flat head do not ask you to think much ... 😎😁 https://t.co/nurnyxxpmq
114,1.58594E+18,2022-10-28 10:31:34+00:00,PerMarFr,"@jtmaillo @yawneca @antonopulosl @candelamayorga @elHuffPost Do not tell them what exploits their heads, do not you see that they still have in mind that the earth is flat and it is ra, with its ship, who moves the sun?"
115,1.58586E+18,2022-10-28 04:45:05+00:00,BURNTHAT0UT,"⠀
❛ Let's say I wanted to surprise you with the result when you arrived. ❜

Its skillful which supported the weight of its head has its moment of relaxation when it finally takes a seat on the flat surface doing the supreme company. if not because of the fact »
⠀ https://t.co/jglujhlkui"
116,1.58578E+18,2022-10-27 23:57:17+00:00,EmmetReed,"@Berdey9 @nicomoron82 @jorgesiviero @informacosmos and your argument to refute my argument is a meme?

Now I understand why they believe that the earth is flat as its head."
117,1.58578E+18,2022-10-27 23:55:40+00:00,lucasblss,"@Yeah_perdonen_ The flat head to apolve the glass of wine, is excellent"
118,1.58578E+18,2022-10-27 23:30:09+00:00,GeorgeVonWrigh1,"@Yeah_perdonen_ He went to hell, the flat head is for whiskey, the Yayo this knows anything."
119,1.58576E+18,2022-10-27 22:23:48+00:00,picopalke,@Caritonosis @carlossapag flat will be your head if I kept believing so much wea!.
120,1.58575E+18,2022-10-27 21:45:12+00:00,Maarcos34,The flat head to support the ford of wine https://t.co/uqpuuiooe
121,1.58574E+18,2022-10-27 21:25:24+00:00,Solsotelo_,@Yeah_perdonen_ @_guillevillalba and the flat head ...
122,1.58572E+18,2022-10-27 19:41:52+00:00,FPINEDA10,"Which is putting the price affects. He noticed that with the slight change of anti -elxteabista speech, he went down. The economist who fit the country in his head and does not know how does it work? https://t.co/rghog9rcrn"
123,1.58572E+18,2022-10-27 19:39:12+00:00,aritzola7,"@Lidiavalenmani impossible in a flat earth, but you have your head very food"
124,1.5857E+18,2022-10-27 18:35:23+00:00,FedeAquino3,The flat head to support the glass of wine hahaha https://t.co/i3yfo1wigy
125,1.58568E+18,2022-10-27 17:21:36+00:00,NicoButti1,@Yeah_perdonen_ The flat head to support the glass of wine hahaha
126,1.58567E+18,2022-10-27 16:47:00+00:00,SalviLobo,@plana_javier @losb1ancos_ @inter_es @Ligadecampeones Effectively Cntgo Ala You are Jorge Javier del Circo
127,1.58567E+18,2022-10-27 16:17:10+00:00,EduardoMazo5,@Estoyaviso also the head of some is flat ...
128,1.58566E+18,2022-10-27 15:34:51+00:00,barbarillapc,"@_Mr_november_ @vulpeculavdl @chaknorris93 @ayec98_2 is something like that. I think you have an image on the head of flat earth like the map as we know it and it is not so, it is an album. Look at the UN map in your logo
Find the channels on YouTube of ""Nur for all"", explains everything. https://t.co/uaf69hzyqz"
129,1.58565E+18,2022-10-27 15:23:00+00:00,lolesLoveyouu,"Kissing my cat's flat head while I tell you motivating phrases ""You are stronger than your own fears"" or ""Pursue your dreams"" while she looks at me as saying, ""this is subnormal"" is becoming my new vice. I will do it continuously."
130,1.58565E+18,2022-10-27 15:20:29+00:00,EnzoGimenezz_,@Yeah_perdonen_ The flat head to support the glass of wine
131,1.58565E+18,2022-10-27 14:58:55+00:00,v4kala,@Blackironsnake @srbarher I now have to recover the car that after the mission of the flat head I go to leg everywhere xD
132,1.58563E+18,2022-10-27 13:38:05+00:00,xocoatkhan,"@Chicshion amlo is president and head of the transformation, he fully trusts Marcelo to give continuity to the 4T
What Marcelo jumps to AMLO and leaves for free without the president finding out or correcting the flat?
You can throw all the line you like, AMLO is the reference."
133,1.58562E+18,2022-10-27 13:11:51+00:00,jamecastilla5,"@Cesarnakazaki, so that the entire flat of the@Ministry of Defense with Bari Hermosa at the head, dedicated themselves to stealing the Peruvian state, criminal string"
134,1.58562E+18,2022-10-27 13:06:09+00:00,PKorsakoff,The flat head left me atonito https://t.co/bfnja6hmt
135,1.58561E+18,2022-10-27 12:47:11+00:00,AriMao2,"@Juucarp_ and has a flat head to support the glass, don't forget"
136,1.58559E+18,2022-10-27 11:18:28+00:00,Ruby231s,"@juncalsolano If neither Spanish speaks the chairos who will understand in English, Don Excelso, popularity is not synonymous with good results. Make a flat of that, sir.
But in the ranking of the most dangerous cities in the world there we are in the lead. Talk about that Chairo. https://t.co/i2ayevkdq6"
137,1.58558E+18,2022-10-27 10:49:11+00:00,mytitsricochet,Shit vigilant was top but I stay flat and the other two sound better in my head but when I listen to them it is like Meh
138,1.58557E+18,2022-10-27 10:08:47+00:00,lemonlemonlimon,@Tonisoco @eltivipata because I do not think that someone who comes now to tell us that the earth is flat must be given something other than a lollipop and a palmadita in the head.
139,1.58557E+18,2022-10-27 09:41:29+00:00,voysubiendo,"@ayec98_2 Well, just as we explain that we are head down and we don't find out.
I am not defender of the flat earth, but I am sure that the earth is not as they tell us.
Common sense does not let me believe that the sea does not fall or that we travel to thousands of km per hour and we do not suffer."
140,1.58548E+18,2022-10-27 04:08:54+00:00,Epifaniapoesia,"Although Jacks had hugged her throughout the night, her arms looked like wood, and her chest was a flat rock against her head. He hadn't curled up as she slept.
#OnceuponabrokenHenheart #EASAVAVUVORZONROTO #EVAJACKS #THOBNEVEVEAFTER #EVANGELINEFOX https://t.co/jvunobk42h"
141,1.58547E+18,2022-10-27 03:06:43+00:00,larrocosa,@okdiario This flat head confuses everything
